VarFormatDateTime	OLEAUT32$VarFormatDateTime	WINBASEAPI void WINAPI OLEAUT32$VarFormatDateTime(LPVARIANT pvarIn,int iNamedFormat,ULONG dwFlags,BSTR *pbstrOut);
SafeArrayDestroy	OLEAUT32$SafeArrayDestroy	WINBASEAPI void WINAPI OLEAUT32$SafeArrayDestroy(SAFEARRAY *psa);
SafeArrayLock	OLEAUT32$SafeArrayLock	WINBASEAPI HRESULT WINAPI OLEAUT32$SafeArrayLock(SAFEARRAY *psa);
SafeArrayGetLBound	OLEAUT32$SafeArrayGetLBound	WINBASEAPI HRESULT WINAPI OLEAUT32$SafeArrayGetLBound(SAFEARRAY *psa, UINT nDim, LONG *plLbound);
SafeArrayGetUBound	OLEAUT32$SafeArrayGetUBound	WINBASEAPI HRESULT WINAPI OLEAUT32$SafeArrayGetUBound(SAFEARRAY *psa, UINT nDim, LONG *plUbound);
SafeArrayGetElement	OLEAUT32$SafeArrayGetElement	WINBASEAPI HRESULT WINAPI OLEAUT32$SafeArrayGetElement(SAFEARRAY *psa, LONG *rgIndices, void *pv);
SafeArrayGetElemsize	OLEAUT32$SafeArrayGetElemsize	WINBASEAPI UINT WINAPI OLEAUT32$SafeArrayGetElemsize(SAFEARRAY *psa);
MiniDumpWriteDump	DBGHELP$MiniDumpWriteDump	WINBASEAPI WINBOOL WINAPI DBGHELP$MiniDumpWriteDump(HANDLE hProcess,DWORD ProcessId,HANDLE hFile,MINIDUMP_TYPE DumpType,CONST PMINIDUMP_EXCEPTION_INFORMATION ExceptionParam,CONST PMINIDUMP_USER_STREAM_INFORMATION UserStreamParam,CONST PMINIDUMP_CALLBACK_INFORMATION CallbackParam);
ldap_init	WLDAP32$ldap_init	WINLDAPAPI LDAP* LDAPAPI WLDAP32$ldap_init(PSTR, ULONG);
ldap_bind_s	WLDAP32$ldap_bind_s	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_bind_s(LDAP *ld,const PSTR dn,const PCHAR cred,ULONG method);
ldap_search_s	WLDAP32$ldap_search_s	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_search_s(LDAP *ld,PSTR base,ULONG scope,PSTR filter,PZPSTR attrs,ULONG attrsonly,PLDAPMessage *res);
ldap_count_entries	WLDAP32$ldap_count_entries	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_count_entries(LDAP*,LDAPMessage*);
ldap_get_values_lenA	WLDAP32$ldap_get_values_lenA	WINLDAPAPI struct berval **LDAPAPI WLDAP32$ldap_get_values_lenA (LDAP *ExternalHandle,LDAPMessage *Message,const PCHAR attr);
ldap_value_free_len	WLDAP32$ldap_value_free_len	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_value_free_len(struct berval **vals);
ldap_first_entry	WLDAP32$ldap_first_entry	WINLDAPAPI LDAPMessage* LDAPAPI WLDAP32$ldap_first_entry(LDAP *ld,LDAPMessage *res);
ldap_next_entry	WLDAP32$ldap_next_entry	WINLDAPAPI LDAPMessage* LDAPAPI WLDAP32$ldap_next_entry(LDAP*,LDAPMessage*);
ldap_first_attribute	WLDAP32$ldap_first_attribute	WINLDAPAPI PCHAR LDAPAPI WLDAP32$ldap_first_attribute(LDAP *ld,LDAPMessage *entry,BerElement **ptr);
ldap_count_values	WLDAP32$ldap_count_values	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_count_values(PCHAR);
ldap_get_values	WLDAP32$ldap_get_values	WINLDAPAPI PCHAR * LDAPAPI WLDAP32$ldap_get_values(LDAP *ld,LDAPMessage *entry,const PSTR attr);
ldap_value_free	WLDAP32$ldap_value_free	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_value_free(PCHAR *);
ldap_next_attribute	WLDAP32$ldap_next_attribute	WINLDAPAPI PCHAR LDAPAPI WLDAP32$ldap_next_attribute(LDAP *ld,LDAPMessage *entry,BerElement *ptr);
ber_free	WLDAP32$ber_free	WINLDAPAPI VOID LDAPAPI WLDAP32$ber_free(BerElement *pBerElement,INT fbuf);
ldap_memfree	WLDAP32$ldap_memfree	WINLDAPAPI VOID LDAPAPI WLDAP32$ldap_memfree(PCHAR);
ldap_unbind	WLDAP32$ldap_unbind	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_unbind(LDAP*);
ldap_unbind_s	WLDAP32$ldap_unbind_s	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_unbind_s(LDAP*);
ldap_msgfree	WLDAP32$ldap_msgfree	WINLDAPAPI ULONG LDAPAPI WLDAP32$ldap_msgfree(LDAPMessage*);
UuidToStringA	RPCRT4$UuidToStringA	RPCRTAPI RPC_STATUS RPC_ENTRY RPCRT4$UuidToStringA(UUID *Uuid,RPC_CSTR *StringUuid);
RpcStringFreeA	RPCRT4$RpcStringFreeA	RPCRTAPI RPC_STATUS RPC_ENTRY RPCRT4$RpcStringFreeA(RPC_CSTR *String);
EnumProcesses	PSAPI$EnumProcesses	WINBOOL WINAPI PSAPI$EnumProcesses(DWORD *lpidProcess,DWORD cb,DWORD *cbNeeded);
EnumProcessModules	PSAPI$EnumProcessModules	WINBOOL WINAPI PSAPI$EnumProcessModules(HANDLE hProcess,HMODULE *lphModule,DWORD cb,LPDWORD lpcbNeeded);
GetModuleBaseNameW	PSAPI$GetModuleBaseNameW	DWORD WINAPI PSAPI$GetModuleBaseNameW(HANDLE hProcess,HMODULE hModule,LPWSTR lpBaseName,DWORD nSize);
inet_ntop	WS2_32$inet_ntop	DECLSPEC_IMPORT PCSTR WINAPI WS2_32$inet_ntop(INT Family,const VOID *pAddr,PSTR pStringBuf,size_t StringBufSize);
ntohl	WS2_32$ntohl	DECLSPEC_IMPORT ULONG WINAPI WS2_32$ntohl(ULONG netlong);
malloc	MSVCRT$malloc	WINBASEAPI void* WINAPI MSVCRT$malloc(SIZE_T);
IcmpSendEcho	IPHLPAPI$IcmpSendEcho	DECLSPEC_IMPORT DWORD WINAPI IPHLPAPI$IcmpSendEcho(HANDLE IcmpHandle,IPAddr DestinationAddress,LPVOID RequestData,WORD RequestSize,PIP_OPTION_INFORMATION RequestOptions,LPVOID ReplyBuffer,DWORD ReplySize,DWORD Timeout);
IcmpCreateFile	IPHLPAPI$IcmpCreateFile	DECLSPEC_IMPORT HANDLE WINAPI IPHLPAPI$IcmpCreateFile();
IcmpCloseHandle	IPHLPAPI$IcmpCloseHandle	DECLSPEC_IMPORT BOOL WINAPI IPHLPAPI$IcmpCloseHandle(HANDLE IcmpHandle);
isspace	MSVCRT$isspace	WINBASEAPI int __cdecl MSVCRT$isspace(int _C);
recv	WS2_32$recv	WINBASEAPI int WINAPI WS2_32$recv(SOCKET s, char *buf, int len, int flags);
